comment,Label
nghe thì rất to nhưng mic thì có vấn đề nói không nghe rõ có cái nút mà không dùng dc :((((,-2.0
"Lúc đặt trên shop cái này 
Nhưng lúc nhận về thì lại ra cái này 
Mong shop chú ý hơn về khoản đó , xin cảm ơn",-2.0
"Tai nghe nghe đầm chống ồn tốt, mà mic bị rè và nhỏ bắt âm thanh không chuẩn, giao hàng nhanh, chất lượng tạm ổn.",1.0
"Giao hàng nhanh, giá rẻ, đầy đủ, gói hàng khá sơ sài, mic lúc nói được lúc không hơi chập chờn",1.0
"Phản hồi ý kiến khách hàng rất chậm, ngày active trên máy không đúng thực tế. Active ngày 1/10 mà trên máy ghi ngày 1/6. Phản hồi lên shop thì trả lời bảo hành theo hoá đơn mà hoá đơn thì chẳng thấy gửi????",-2.0
Hàng đang ở phần chờ mk xin hủy đơn mà shop k đồng ý 😩 đã thế hàng k được bọc kĩ có mỗi hộp vs bì chỗ dây lại bị vàng :)) chụp thì lại k thấy hazz,-2.0
Giao chậm hơn 1 ngày,0.0
"Do 14k nên cũng ko mong nó ổn, chỉ định mua cho cháu đeo vui thôi. Mà các bộ phận đồng hồ lỏng lẻo không thể lắp vào chắc được. Chưa giao hàng mà để trên hệ thống là người nhận không có ở nhà. ",-2.0
"Mua cx nhìu lần rôk , mà lần này  mua cái màu đen tuk thực sự, giùm chưa đc bao lâu mà bị hư 1 bên rôk,chắc tầm nửa tháng ak,",-2.0
"Sản phẩm tốt nhưng màn hình  chày  
",1.0
"Loa lớn nghe hơi rè, bật vô lap coi phim đôi lúc giật giật k nghe tiếng đôi chỗ, không hài lòng lắm. Mua về trang trí thì dc chứ mua về trải nghiệm âm thanh thì nên xem xét mua sp khác nha",-2.0
"sản phẩm gia công, nút bấm cứng, chất lượng tương ứng với số tiền..",-1.0
"Loa đẹp, báo thức to rõ, đồng hồ chạy tốt. Mỗi tội lâu lâu nghe nhạc lại bị rè hay mất tiếng.",1.0
Dòng hò dc,2.0
loa nghe hơi rè rè nhẹ,-1.0
Đẹp mà hơi nhỏ,2.0
Loa nghe nhỏ xíu còn bự lúc đầu tưởng nhỏ ai nhờ bự chứ nhỏ đâu nè,1.0
Vừa nhận hàng thì bị lỗi,-2.0
"Hàng màu trắng đẹp màu xanh màu hơi xấu, mùi nhựa nồng",-1.0
"Tạm được . Màn hình trầy nhiều, dây không đẹp lắm............",1.0
"Hộp bị móp xấu và sau mặt đồng hồ thì có vài vết xước và vết mực đỏ. Khá là khó chịu về vấn đề này. Thêm nữa là chốt cái khá lỏng lẻo dễ gãy, rớt đã thế lại khó cài khó chốt",-2.0
Giao hàng khá nhanh. Sản phẩm được gói trong hộp hơi bị méo chút. Dây đeo cũng hơi bị móp nhưng cho mặt đồng hồ vẫn khá dễ dàng.,1.0
"Vài tháng thì tự hỏng
",-2.0
Mua về bị sướt 1 vài chỗ,-2.0
Loa hơi dè ko pt bền hay ko tạm ổn,-1.0
không thấy đồng hồ chạy,-2.0
Loa nghe hơi dè,-2.0
"Hàng giá trị quá cao mà đóng gói quá kém, cho tý xốp với tý chống sốc bên trong, đã vậy lại còn ko có tem niêm phong bên ngoài, lại còn phải ra tận bưu cục để lấy, mang danh là shop mall mà trả thấy tin tưởng tý nào, máy về dùng dc 2 tuần lỗi cam sau ko chụp dc.",-2.0
Sản phẩm ok real nhma nhiều lúc 1 bên tai k nghe đcccccccccccc,-1.0
"- Đặt màu đen nhưng shop giao màu bạc
- Mới test nghe được, ok, ok",1.0
Giao hàng từ Q8 sang Q5 mất 4 ngày….mong rằng chất lượng sản phẩm oke,0.0
Giá rẻ. Shop uy tín. Nhưng sản phẩm bị trầy mặt rất nhiếu lúc vừa nhận được,0.0
"Điện thoại xịn. Chụp ảnh thì nét căng, đẹp. pin trâu lướt mạng đc 1 cả ngày. Shop tư vấn nhiệt tình. Điểm trừ là thời gian ship lâu. Từ Long Biên về Thanh Xuân (Hà Nội) mất tận hơn 4 ngày. Nhà mk cách kho hơn 1km mà mất cả ngày k ship cho mk (đang giao từ gần 8h đến 18h mới ship). ",2.0
"Máy ko còn nguyên seal vì đã bị bóc trước đó, âm thanh nghe hơi rè, bass vẫn có, không được như quảng cáo",-2.0
Có cái gì cũng nên có cái gì cũng nên có cái gì cũng nên có cái gì cũng nên có cái gì cũng nên có cái gì cũng nên có cái gì cũng nên có cái gì,0.0
Loa bình thường.,1.0
Giao hàng nhanh đóng gói gọn gàng. Dây có vẻ không xịn nên lúc lắp vô đồng hồ không được khít. Dùng tạm cảm ơn shop,1.0
Mẫu mã đẹp nhưng số xấu. Hàng 1k nên đeo vui thôi,0.0
Loa bị rè ạ,-2.0
"1 sao vì không chỉnh thời gian đồng hồ cho khách, cũng không có hướng dẫn
1 sao vì khoá đồng hồ quá cứng, khó tháo ra
Có hỏi shop về chỉnh đồng hồ có bị hư hỏng bên trong không thì lại trả lời auto, không xem lại tin nhắn và trả lời lại",-2.0
đặt hàng từ tháng 8 mà tháng 10 mới giao do tình hình dịch bệnh căng thẳng,0.0
Loa nghe bé vsisbsvdvkajahsvdbsjdbbdbdbdbkansgzhbsvsagxjjsvshshsbbs,-2.0
"giao đủ, hàng đẹp giao nhanh nhưng hơi thất vọng có 1 cái ko lên nhưng khi hỏi shop thì shop bảo ra ngoài thay pin :) ko mấy hài lòng cho câu tl này của shop. mình có thể ktra trước khi giao mà?",-1.0
Vcghfzf,0.0
đồng hồ bị xước khá nhiều,-2.0
loa nghe nhỏ giao hàng lâu,-2.0
"Giao hàng nhanh, nhưng nv tư vấn chậm, chưa có hoá đơn bảo hành đt, hi vọng sớm nhận đc",-2.0
Hỏng 1cái. Shop phục vụ rất tốt.khfcbniy2fvabapjwysveivwi,0.0
"Tai nghe ổn nhưng hơi cũ, k bt được bao lâu. 😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐",1.0
Giao hàng lâu. Chưa gửi hoá đơn dù yêu cầu nhiều lần. Hàng ổn. Đóng gói ổn,1.0
"Hàng rất ok mỗi tội bị xước ở mặt rất nhiều , k biết do  shop đóng gói kiểu j mà bị xước quá, các thiết bị khác đều ok. Em cho 3 sao vì quá xước ,",1.0
"Đóng gói sơ sài, đồng hồ cũng tạm oke mà giờ bị sai .",1.0
"Hàng đóng gói cẩn thận, nhưng nhắn tin nhờ hỗ trợ bảo hành không thấy ai trả lời",0.0
"Sản phẩm ổn. Loa cũng vừa phải. Mà không hiểu sao pin mau hết đến vậy, mình ko bật bluetooth chỉ để chế độ màn hình đồng hồ thôi mà 2 ngày là hết pin tắt mất cái đồng hồ luôn",1.0
Thời gian giao hàng 14 ngày,0.0
"Giao khác màu đã chọn. Âm thanh nghe tạm ổn, âm lượng với đthoai. Nghe được. Với giá chỉ vài chục thế này thì mua cũng đc. Nhưng k biết có bền không thôi :)) giao hơi lâu",1.0
Sản phẩm ko chống nước,-2.0
Loa quá nhỏ,-2.0
Sản phẩm mua ngày 27 mà đã kích hoạt ngày 11 là sao,-2.0
Đúg là tiền nào của đó .rút kinh nghiệm hôg mua rẻ nx,-1.0
"cũng ổn, tuy nhiên chất âm khi nghe nhạc chưa tốt lắm",1.0
"Sau 5 ngày sử dụng mình xin được đánh giá lại:
1- kết nối khá nhanh.
2- có thể nghe 1 tai và 1 tai sạc thoải mái giúp nghe đc nhiều thời gian hơn.
3- cảm nhận cá nhân nghe khá nhỏ mình nghe mức 70-80%
4- sạc đầy tai màu trắng, pin yếu màu đỏ như ảnh.",1.0
Dây không được chắc chắn và đeo thấy nhẹ,-2.0
Sản phẩm quá nhỏ hơn so với trên hình. Nghe ko lớn hơn loa đt là bn mọi người ak. Vẫn chưa được như mong đợi cảm ơn,-2.0
"Đóng gói thì cẩn thận, nhưng thời gian giao hàng rất lâu",2.0
Không dùng được,-2.0
Giao hàng khá lâu. Mở ra thì bị sứt ra 1 bên tai nghe. Nhưng vẫn nghe tạm đc. Mong shop khắc phục lỗi nay,1.0
"đồng hôg lúc về thì đagn con chạy , ở trong đồng hồ có hơi nước đọng lại với có bụi ở trong viền đồng hồ , nói chung đồng hồ giá ntn cũng ok",1.0
"Hàng chính hãng check chưa thấy kích hoạt bảo hành, nhưng mình chỉ cho 3 sao thôi vì bên shipper giao rất lâu, gần nửa tháng mới tới, mình nhắn tin complain rất nhiều nhưng proceed chậm, mình rất thất vọng về dịch vụ vận chuyển lần này của Shopee Express",2.0
không hài lòng dù là hàng sale 1k,-2.0
"Máy không có tem fpt, máy của Apple sx tại China, kích hoạt đc 1 hôm chưa lắp sim gì cả, chưa tải thêm ứng dụng nào, cũng chỉ mở kích hoạt và tắt máy để 1 chỗ mà pin còn từ 46% xuống 27% pin, mua trả góp mà giờ thẻ ghi nợ thanh toán 100%",-2.0
Ship thì mhanh đấy nhg mà thiếu hàng k báo lại mà tự quyết định nên thấy rất k hài lòng 😒😒,-2.0
"Đóng gói sơ sài, ko có bảo hộ mặc dù hộp nhựa, vỏ hộp nứt tanh bành. Tai nghe bên trái to hơn bên trái",-2.0
"Gói hàng hơi xơ xài kh có chống sóc
Màu trắng khá xinh, loa bé nên mang đi đâu cũng đc
Hơi khó xài điểm trừ là hao pin, đèn nháy liên tục kh tắt đc. Loa thì nghe tạm ổn, âm thanh nhỏ , bật to bị rè vỡ 🤕 ",1.0
"Tai nghe rất kém, tại vì m cũng từng mua tai nghe shop nên quyết định mua lại nhưng chất lượng đã đi xuống,",-2.0
Dùng được mấy hôm rồi hỏng vì rẻ mà,-2.0
"Tai nghe gọn đẹp, nhận hàng ngày 21 đến nay ngày 27 chiếc tai nghe đã ko còn nghe đc nữa :((((((((((",-1.0
"Kh điều chỉnh đc giờ , giá 17k thì thế thoyyy ạ !",0.0
"Điểm cộng: mẫu mã nhỏ xinh cute
Điểm trừ: phần âm nghe ổn, tuy nhiên ko tích hợp với apps youtube trên điện thoại. Nghe nhạc qua youtube thì tai nghe không kết nối. Vì bản thân mình hay dùng apps youtube nên điểm trừ khá lớn với mình. *ps2. Sạc mãi pin ko vào. Nên tóm lại mua về dùng được đúng 1 lần",-1.0
"Tạm ổn 
Không thể phàn nàn hơn vì giá tiền vừa đủ",1.0
"Không có ảnh ,chất lượng cũng đc rẻ nên k đòi nhiều,chỗ lắp pin hơi khó mở",1.0
"Lần mua thứ 2 này thật sự thất vọng 
Hộp thì móp méo 
Seal thì rất nhiều vân tay như đã bị bóc 
Hàng thì vẫn chất lượng 
Lúc kết nối 2 loa thì có lúc bị loạn
Lần này tôi thấy ko hài lòng lên đánh giá 3*",-2.0
Hàng giao chậm đóng gói thì chắc chắn nhưng màu giao không đúng. Đặt màu xanh đậm thì lại nhận được là màu tím đậm.,-2.0
Chưa chống ồn chưa đủ thỉnh thoảng vẫn có lỗi nghe 2 bên nghe chưa êm tai,-2.0
"VỀ chất lượng thì ok, tuy nhiên shop giao thiếu 1 cái",1.0
Khó sử dụng,-2.0
Do dịch giao hàng lâu đóng gói sản phẩm kh chắc chắn giao đến nơi đã bị xé bọc ra. Loa nghe hay,1.0
shop kh chỉnh giờ giúp mình uhhhhhhhhhh,-2.0
"Hàng chính hãng, đợi hoá đơn điện tử khoảng 10 ngày, tuy nhiên mình mua trả góp giá khác, hoá đơn lại tăng lên 200k???? rep nhanh nhưng xử lí quá chậm !!! 
Shop nhanh chóng giải quyết vấn đề giùm mình!",-1.0
"Gói hàng cẩn thận rất đẹp và chắc chắn ,giao hàng nhanh,rất ưng í ạ,tuy nhiên đồng hồ bị một vài vết xước nhỏ",1.0
"Mic rất nhỏ, nói không thu vào đây để xem phim thì thấy nó đẹp hơn nhiều",-2.0
Tai nghe dùng cứ vài ngày là lại bị hỏng jack cắm. Mình mua mấy lần r mà vẫn bị 1 lỗi y chang. Buồn lắm,-2.0
"Đóng gói ổn. Giao hàng nhanh, đặt hàng tối 11, sáng nay đã nhận được. Dạng tai nghe này đeo hk đau tai. Nên mua nhé. Giá khá rẻ
Nghe thì ổn nhưng nói hk ổn tí nào vì micro thu âm tệ quá",1.0
Giao hàng lâu ối giời ơi,0.0
Giao hàng nhanh.Shop đóng gói tốt.Sản phẩm nhìn đẹp nhưng không thể chỉnh giờ được.,1.0
"Đồng hồ mình nhận được bị hư chỗ cài dây, thật buồn. Tuy nhiên với mức giá săn sale 1k thì các yếu tố còn lại khá ổn cho em bé sử dụng.",1.0
Hàng chất lượng ngang với giá tiền,2.0
"Mình nhận được hàng
Chất lượng kém quá
Nhựa cứng
Màu xấu hơn trong hình",-2.0
"Tai nghe tạm ổn, âm thanh bình thường, dây hơi mảnh sợ nhanh hư.",1.0
Màu hồng và màu xanh đều đẹp nhưng hơi thất vọng màu hồng vì chốt gài nhìn dễ gãy quá,0.0
Tất cả đều ổn nhưng tôi đắt màu trắng khi giao màu đen cực kì khó chịu,1.0
Dạ đt cx tạm đc ạ 2tr752 thỉnh thoảng hay văng ra load chậm màn hình ko rõ nét lắm cứ vàng vàng kiểu j á haiz,1.0
Đồng hồ không chỉnh đc sang chữ h ạ,-2.0
sản phẩm quá trình thực hiện trong các bạn,0.0
"Hàng ko đúng màu như đã đặt, bề mặt đồng hồ có bị bong",-2.0
Giao hàng chậm . ..  mọi thứ ok với nhu cầu.....,1.0
Bằng nhựa cũng tốt đấy,2.0
"Tai nghe trục trặc lúc to lúc nhỏ lúc nghe được cả 2 bên lúc không.nhưng mà tiền nào của nấy 
Ảnh và vd ko liên quan",-2.0
Hàng khá đẹp âm thanh to và hay trong tầm giá.NHƯNG 1 LOA BỊ NỨT CẠNH BÊN nên không hài lòng lắm,0.0
"Sản phẩm giao rồi mà hoá đơn chưa có, hoá đơn quá chậm. Đóng gói không cẩn thận",-2.0
Mẫu mã đẹp. Thời gian giao hàng nhanh. Nhưng không có dạ quang như quảng cáo,1.0
Đơn hàng vẫn được phép huỷ với các lý do:thay đổi ý .v.v.. shop 1)ngoan cố gửi hàng.Do đơn này đã thanh toán bằng thẻ nên shop vẫn 2)thực hiện gửi hàng mà không alo luôn.Ngược lại nếu nhận hàng mới trả tiền thì shop nghĩ sao nếu Shipper giao đến mà người mua từ chối nhận vì đã huỷ đơn.Trừ 2*,-1.0
đặt 1 đen 1 trắng ship 2 đen =)))),-2.0
"Chất lượng tạm ổn trong tầm giá
Jsjshsuhsshshshsgsgsgsgsg",1.0
"Shop gửi loa bị bong tróc nút ấn, chất lượng âm thanh ở mức thấp",-2.0
Sao tai nghe lại màu trắng vậy shop =))) mình mua màu đen mà gửi dây trắng làm như này là chết dở rồi =(((,-2.0
❤️❤️❤️,0.0
"Cx dx tạm ổn
Jdjdnjdkejennejwjjdjjeewnndnrjrnf djnejenendjendjebjdnejfnejdnrjjebrjrnfjnejfnrkrbejebjenekrnfnkfbrjgnrkfbrjnfngirjnenrjgjr jekekdnfjjfgjrjirjenenwneiieifnfbfbhbebjdbdjdjf",0.0
"Mặt có nhiều vết sướt.
Bluetooth phát khá nhỏ.
Báo thức chưa test.
Nó chung để làm đồng hồ thì ok, còn mấy tính năng khác k tốt lắm.",-2.0
Shop giao lộn mẫu cho mình mong shop để ý hơn ạ,-2.0
Sài đc 1 ngày báo k nhận bluetool trong khi đặt cạnh loa pin thì ảo nhảy lung tung chất lượng âm thanh tạm,-2.0
Ko chỉnh đc giờ pm và 24 chỉ chỉnh đc giờ pm 24h ko chỉnh đc mong shop phản hồi,-2.0
"giao đồng hồ hỏng, không lên số, bề mặt thì xước chằng chịt, nhắn tin hỏi thì rất lâu mới trả lời :)) ... sửa đánh giá: sau một hồi khó chịu thì lấy đồng hồ đập mạnh xuống sách, đã lên mới lên đèn, nhắn tin shop rep lịch sự :)) sửa từ 1 sao lên 3 sao nhé :))",-2.0
"Loa rè, to lên chưa bật nhạc j mà cứ rè rè",-2.0
như đồ chơi con nit z. mua uổng tiền . k chỉnh jo đc,-2.0
"Chất lượng loa khá ổn.
Lúc sạc không có đèn báo.
Không có nút điều chỉnh âm lượng của loa.",0.0
"Loa nghe bass hơi yếu. Ko như quảng cáo. Chán
Loa nghe bass hơi yếu. Ko như quảng cáo. Chán
Loa nghe bass hơi yếu. Ko như quảng cáo. Chán
Loa nghe bass hơi yếu. Ko như quảng cáo. Chán",-2.0
Loa nhỏ,-2.0
Đh chạy ko đúng giờ ( chậm),-2.0
Tạm,1.0
"Loa nghe bé, phải mở hết cỡ âm điện thoại thì mới nghe thấy to. Loa nghe k sắc. K có dây kết nối giữa loa và thiết bị khác. Chỉ có dây sạc. Thôi tiền nào của nấy ",-1.0
"Sản phẩm cũng ổn nhưng mà gói hàng không ổn lắm. Hỏng mất cái box, đồ rơi ra khỏi hộp. Nhưng mà cũng không hư hại gì",1.0
"Chất lượng sản phẩm:ổn (cảm biến k nhạy lắm)
Tính năng nổi bật:không có

Cảm biến trên tai nghe k nhạy lắm nha mọi người, mình cũng phải chật vật lắm mới dừng được bài hát luôn ý, với giá gốc thì đắt nha, mọi người nên canh lúc sale mua sẽ ổn áp hơn ý",1.0
